"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_symbol","regulation","log2FC_plot","negLog10Padj","gene_biotype"
6285.25001935249,0.927289200728591,0.0567331558145749,1.23093709981955e-60,1.98576599371971e-59,"ABCF1","NS",0.927289200728591,58.7020719308779,"protein_coding"
1249.61658889935,1.01237959417071,0.0764018913045557,3.7263805411245e-40,2.92107374374667e-39,"ABCF2","Up",1.01237959417071,38.5344574789395,"protein_coding"
3431.0662416906,0.640892079014858,0.0619905728996358,5.0344789100979e-25,2.17362455529046e-24,"ABCF3","NS",0.640892079014858,23.6628154683669,"protein_coding"
1691.4372214501,-0.0840967312819981,0.104164130027131,0.376827511774863,0.411222453254236,"ABCG1","NS",-0.0840967312819981,0.385923180349859,"protein_coding"
410.789406293,-2.20044747104185,0.136354438712023,2.11345788540753e-59,3.25837764829263e-58,"ABCG2","Down",-2.20044747104185,57.4869985820702,"protein_coding"
13.8147866346633,0.46163492499109,0.127962524365162,0.000256965075999624,0.000386243228794078,"ABCG4","NS",0.46163492499109,3.41313912108981,"protein_coding"
11.1322219618293,0.352426238226462,0.155670241949269,0.0209869309352317,0.0267526980503763,"ABCG5","NS",0.352426238226462,1.57263241217352,"protein_coding"
17.6770206990214,-1.02428580124763,0.251509087063664,2.12567419558804e-05,3.46045768017627e-05,"ABCG8","Down",-1.02428580124763,4.46086645761476,"protein_coding"
87.9390637961972,-1.30968815489857,0.122875350651941,4.75850320009018e-27,2.21875707620912e-26,"ABHD1","Down",-1.30968815489857,25.6538902445175,"protein_coding"
1829.59843179256,0.0393841626319505,0.0543213297020324,0.468362551890973,0.502702877820148,"ABHD10","NS",0.0393841626319505,0.298688628561794,"protein_coding"
2078.69546702791,1.21802769534584,0.115516106791435,3.11155209836129e-26,1.40561891480831e-25,"ABHD11","Up",1.21802769534584,24.8521324073597,"protein_coding"
3710.01587629903,1.00086727349488,0.0689709054235346,3.04814284125143e-47,3.09161759633052e-46,"ABHD12","Up",1.00086727349488,45.5098142295254,"protein_coding"
56.670418208153,-0.796208535804405,0.205178751615353,1.17792973220762e-08,2.33184287907388e-08,"ABHD12B","NS",-0.796208535804405,7.63230071594135,"protein_coding"
1443.31927579941,-0.156559144637253,0.0663942338341307,0.0191266418386134,0.0244604942952309,"ABHD13","NS",-0.156559144637253,1.61153477103145,"protein_coding"
258.238397156674,-0.230600276283533,0.112615054375325,0.0391796312185174,0.0485962449011617,"ABHD14A","NS",-0.230600276283533,1.31339728797455,"protein_coding"
4452.83232264882,-1.09155019195346,0.0906905113046686,5.51451742553288e-34,3.36398454874339e-33,"ABHD14B","Down",-1.09155019195346,32.4731460076455,"protein_coding"
1379.82255160909,-1.40259395333977,0.116804805844679,7.26619576655545e-34,4.41963393434863e-33,"ABHD15","Down",-1.40259395333977,32.3546137005324,"protein_coding"
50.3338421701231,0.207054926930495,0.0858199093401659,0.0153256644208886,0.0197800942738995,"ABHD16A","NS",0.207054926930495,1.70377164284315,"protein_coding"
1534.75409429577,0.353728471869328,0.0844510336314832,2.607352565746e-05,4.21828139269533e-05,"ABHD17A","NS",0.353728471869328,4.37486445275712,"protein_coding"
998.477051683164,0.192413163777334,0.064140297067603,0.00267714945858193,0.00371208867139805,"ABHD17B","NS",0.192413163777334,2.43038165825088,"protein_coding"
1311.06181564244,1.31191777320708,0.10229466934981,6.8042913515476e-38,4.8693720248048e-37,"ABHD17C","Up",1.31191777320708,36.3125270436616,"protein_coding"
653.03543111523,-0.168091972583172,0.0668476600571593,0.0124519802041977,0.0162135158908825,"ABHD18","NS",-0.168091972583172,1.79012279844944,"protein_coding"
7198.8426987973,0.0600255603655333,0.106501494204653,0.653431207755142,0.68225761325907,"ABHD2","NS",0.0600255603655333,0.166051609373045,"protein_coding"
1171.39273020765,0.623677718232166,0.0866753231926258,8.88154499885132e-13,2.19775073317948e-12,"ABHD3","NS",0.623677718232166,11.6580215663909,"protein_coding"
2510.04195218249,-0.374522492134965,0.082902625821126,4.58445972347544e-06,7.79193915710388e-06,"ABHD4","NS",-0.374522492134965,5.10835444727898,"protein_coding"
3109.1650766628,-0.680832475196089,0.0917763978235831,3.84899541056971e-14,1.02104911422502e-13,"ABHD5","NS",-0.680832475196089,12.9909533670963,"protein_coding"
654.0941036334,-1.22089553050952,0.115359158870593,1.18384789388599e-26,5.43736518919032e-26,"ABHD6","Down",-1.22089553050952,25.2646114975438,"protein_coding"
567.471131001083,0.668025022140252,0.0952572465280141,1.69025500206853e-12,4.12341628703758e-12,"ABHD8","NS",0.668025022140252,11.384742817991,"protein_coding"
4992.15151179397,0.444970027823936,0.0585084003007439,3.42705656419435e-14,9.11451213881477e-14,"ABI1","NS",0.444970027823936,13.0402665723289,"protein_coding"
4111.25799805484,-0.10519416273266,0.0880164462683574,0.222336079334225,0.251668238591364,"ABI2","NS",-0.10519416273266,0.599171590470248,"protein_coding"
647.40421680274,0.625052013119203,0.117995561160366,9.34564065371998e-08,1.75867888439921e-07,"ABI3","NS",0.625052013119203,6.75481345074409,"protein_coding"
3959.80539608257,-2.17841207794824,0.188208248289855,8.50275188120793e-32,4.78810211816065e-31,"ABI3BP","Down",-2.17841207794824,30.3198365957592,"protein_coding"
1241.63476398746,0.0369251602017633,0.0644014494056242,0.581650124317729,0.613508480881844,"ABITRAM","NS",0.0369251602017633,0.212179429392186,"protein_coding"
6408.28802245028,-0.388809795760463,0.0539763902139026,4.21019374510341e-13,1.05939964355151e-12,"ABL1","NS",-0.388809795760463,11.9749401775243,"protein_coding"
3460.71708071409,0.605470656157249,0.0746976231819347,5.23404894804369e-16,1.517721513966e-15,"ABL2","NS",0.605470656157249,14.8188079096284,"protein_coding"
13370.5333879916,-1.27222443461335,0.092909815039903,7.72080805609485e-44,6.90539280938217e-43,"ABLIM1","Down",-1.27222443461335,42.1608116117856,"protein_coding"
273.054304726194,-0.593366001677836,0.125338619291817,0.0567856361475439,0.0692406632348118,"ABLIM2","NS",-0.593366001677836,1.15963878080474,"protein_coding"
3089.78390592124,-3.39844630874421,0.148944234051557,4.28457949010592e-116,3.17165237077876e-114,"ABLIM3","Down",-3.39844630874421,113.498714419629,"protein_coding"
432.154596649311,-0.685665850847261,0.176859596141789,7.12289992141e-05,0.000111746983210156,"ABO","NS",-0.685665850847261,3.95176419251699,"protein_coding"
4982.14376751573,-0.339918308783344,0.0673514197788148,3.76299275670945e-07,6.83957107499432e-07,"ABR","NS",-0.339918308783344,6.16497113301731,"protein_coding"
2995.94943374487,2.3646544719845,0.108145016103908,1.16032662817426e-106,6.82304742623599e-105,"ABRACL","Up",2.3646544719845,104.166021609977,"protein_coding"
440.850457386253,-0.957166552838434,0.0739138705205144,1.11740958669248e-38,8.24528989826991e-38,"ABRAXAS1","NS",-0.957166552838434,37.0837940702795,"protein_coding"
1576.94451147097,0.0792157017514207,0.0551762599328094,0.132766189413814,0.154702439520701,"ABRAXAS2","NS",0.0792157017514207,0.810502837806609,"protein_coding"
1947.99799360425,0.778472031935996,0.0565859083885923,2.30441500251167e-43,2.02035544634318e-42,"ABT1","NS",0.778472031935996,41.6945722172834,"protein_coding"
1805.03369287883,-0.69998473645046,0.098690030694412,8.52898080571598e-13,2.11276224420697e-12,"ABTB1","NS",-0.69998473645046,11.6751493727246,"protein_coding"
1066.80647689443,1.85843077573648,0.129297477155825,2.29140619023967e-47,2.33560079205337e-46,"ABTB2","Up",1.85843077573648,45.631601386142,"protein_coding"
486.064540593443,-0.777098947035881,0.17216772546904,3.77012941023642e-06,6.44038064146361e-06,"ABTB3","NS",-0.777098947035881,5.19108846406845,"protein_coding"
2298.38038946794,-0.16494634660893,0.081424287751687,0.0344045089797917,0.0429541940761455,"ACAA1","NS",-0.16494634660893,1.36699442495965,"protein_coding"
4150.74218636234,-0.700209199897372,0.109630707344715,8.02200841701289e-11,1.79638946261686e-10,"ACAA2","NS",-0.700209199897372,9.74559950111588,"protein_coding"
6938.2803503384,-0.462221667227279,0.105052529185069,6.34224924009469e-06,1.06855894178351e-05,"ACACA","NS",-0.462221667227279,4.97120151712619,"protein_coding"
11419.0458237656,-4.53749228772053,0.168568925400923,1.00415557475284e-160,1.46585647713045e-158,"ACACB","Down",-4.53749228772053,157.833908549641,"protein_coding"
1495.02678469387,-0.152487730827014,0.0554751386098615,0.00675836325971129,0.00904074546917483,"ACAD10","NS",-0.152487730827014,2.04379575759976,"protein_coding"
20.5699973630659,-0.956335232361206,0.118985878620675,3.97800488513186e-16,1.16059890953358e-15,"ACAD11","NS",-0.956335232361206,14.9353178418223,"protein_coding"
1630.43766333092,-0.572117752842326,0.0646935547959366,5.81996568811836e-19,1.94449077688013e-18,"ACAD8","NS",-0.572117752842326,17.7111941124597,"protein_coding"
2688.51491183397,0.329482519667196,0.0683174299700848,1.20210493966443e-06,2.11513322787382e-06,"ACAD9","NS",0.329482519667196,5.67466227211487,"protein_coding"
443.226176838803,-2.17313298400213,0.268725602474701,9.26439690573376e-17,2.79662866341101e-16,"ACADL","Down",-2.17313298400213,15.5533651954582,"protein_coding"
4015.36976954099,-0.580790076495791,0.102099941991666,5.76953261009493e-09,1.16422419754211e-08,"ACADM","NS",-0.580790076495791,7.93396337846653,"protein_coding"
1760.41527515713,-1.79335634626389,0.126756946610968,4.01190934797453e-46,3.9061850577877e-45,"ACADS","Down",-1.79335634626389,44.4082471856072,"protein_coding"
4032.7367504858,-1.87206201054448,0.129460759066713,3.3441718544317e-48,3.49222548580599e-47,"ACADSB","Down",-1.87206201054448,46.456897722561,"protein_coding"
14612.4165022744,-0.804726464709138,0.0817051003900765,3.53343700625482e-23,1.41656419254022e-22,"ACADVL","NS",-0.804726464709138,21.8487637403569,"protein_coding"
884.730563028757,6.39879476836975,0.258531250298311,1.24335309954111e-84,4.06181470311748e-83,"ACAN","Up",6.39879476836975,82.3912798926617,"protein_coding"
732.232918249269,0.915770828561462,0.136415087595377,1.28508717538025e-11,3.00170021103981e-11,"ACAP1","NS",0.915770828561462,10.5226326842421,"protein_coding"
4081.89663897126,-0.051124491548357,0.075318161004088,0.440461406677153,0.475139221941211,"ACAP2","NS",-0.051124491548357,0.323179117824197,"protein_coding"
1730.97331240115,0.667699838602821,0.0912334929130266,2.03234917179293e-13,5.19854049273096e-13,"ACAP3","NS",0.667699838602821,12.2841185688505,"protein_coding"
3390.2115065116,-0.952593624453289,0.117650790174377,1.51208252379271e-16,4.51053482197382e-16,"ACAT1","NS",-0.952593624453289,15.3457719600154,"protein_coding"
1176.23512594921,1.22219940047888,0.0980016221701069,5.53593390915462e-36,3.65820260695165e-35,"ACAT2","Up",1.22219940047888,34.4367322451022,"protein_coding"
4345.72791410775,0.754972538756847,0.0644665002535912,1.02391760487676e-31,5.75041162276095e-31,"ACBD3","NS",0.754972538756847,30.240301066772,"protein_coding"
612.810919746111,-1.18563085938465,0.0929116091936291,6.3032087270355e-38,4.51697501465383e-37,"ACBD4","Down",-1.18563085938465,36.3451523117029,"protein_coding"
2468.02011573665,0.114707132682201,0.0762007634430131,0.132698913547627,0.154632679485694,"ACBD5","NS",0.114707132682201,0.810698718564486,"protein_coding"
2255.23936223004,0.939919196820528,0.062598568843289,4.32522302940267e-51,4.99409658808214e-50,"ACBD6","NS",0.939919196820528,49.3015430624521,"protein_coding"
425.38146758218,2.25039970797512,0.18398222477565,3.02263571339909e-35,1.93491323266501e-34,"ACBD7","Up",2.25039970797512,33.7133385052806,"protein_coding"
946.291475136524,-0.731997764231747,0.0906869960159973,5.47113279172522e-16,1.58492779665923e-15,"ACCS","NS",-0.731997764231747,14.7999905178164,"protein_coding"
1087.26043897781,0.463807972753201,0.0733390579430148,3.65717848568163e-10,7.91043424397514e-10,"ACD","NS",0.463807972753201,9.10179967521461,"protein_coding"
1147.06316797857,-0.363787461109519,0.104249893594843,0.00046604827250665,0.000687204753025099,"ACE","NS",-0.363787461109519,3.16291384538544,"protein_coding"
50.0358885915816,0.332312850250465,0.205972278595657,0.0988342032227018,0.11705894991625,"ACE2","NS",0.332312850250465,0.931595376066908,"protein_coding"
9.05991774361145,0.661475958558522,0.236580842200294,0.908507154814141,0.918183822645616,"ACER1","NS",0.661475958558522,0.0370703632772874,"protein_coding"
389.089516750335,-2.1326967793898,0.125027357998871,5.15623811689934e-66,9.82981467491085e-65,"ACER2","Down",-2.1326967793898,64.0074546700033,"protein_coding"
2496.91902433655,-0.260573536753956,0.105752850873011,0.0127403048515284,0.0165703341916297,"ACER3","NS",-0.260573536753956,1.78066873261162,"protein_coding"
115.994483381191,-0.663343038092022,0.15613319167979,3.71616145405667e-08,7.16031662852436e-08,"ACHE","NS",-0.663343038092022,7.14506777280659,"protein_coding"
8960.31259295275,0.104017586002957,0.0407379144936866,0.0106202843889814,0.0139459292080258,"ACIN1","NS",0.104017586002957,1.8555525436802,"protein_coding"
3820.73422264701,-2.99585403941272,0.209261702933148,1.83844893574811e-47,1.88402658486705e-46,"ACKR1","Down",-2.99585403941272,45.7249129733162,"protein_coding"
356.087749688861,-0.0475201974282049,0.210922022631889,0.819456879808758,0.836937343608191,"ACKR2","NS",-0.0475201974282049,0.0773070537675118,"protein_coding"
3482.90857503614,-2.50383156477232,0.153345556012748,8.77168037297232e-61,1.42830598896878e-59,"ACKR3","Down",-2.50383156477232,58.8451787427804,"protein_coding"
193.490150134754,-1.69837292155974,0.157007299036491,5.45290792832668e-28,2.64044196251031e-27,"ACKR4","Down",-1.69837292155974,26.5783233739579,"protein_coding"
10238.2600067682,0.205237423596697,0.0869060704751245,0.0225268705424822,0.0286230703374713,"ACLY","NS",0.205237423596697,1.54328378220791,"protein_coding"
13.6551225934461,-0.739207310987597,0.156409789118902,1.59913538543664e-12,3.90523527971337e-12,"ACMSD","NS",-0.739207310987597,11.4083527959472,"protein_coding"
7069.70573093688,-1.99889123379784,0.134310121451925,4.60316748561582e-51,5.30890172719504e-50,"ACO1","Down",-1.99889123379784,49.2749953137871,"protein_coding"
4954.14894940834,-0.18843505393663,0.0948255531749982,0.0368650123294409,0.045861569271578,"ACO2","NS",-0.18843505393663,1.33855108884885,"protein_coding"
315.334489439919,-1.18717825663513,0.13701293995969,1.83051626590898e-18,5.99216356450524e-18,"ACOT1","Down",-1.18717825663513,17.22241634047,"protein_coding"
169.258367597795,0.709114229669557,0.146130341676904,9.03195125915576e-07,1.60283926323962e-06,"ACOT11","NS",0.709114229669557,5.79511002760728,"protein_coding"
1182.44938409855,0.37639027298872,0.0628529507304156,2.15907645233705e-09,4.46952805856168e-09,"ACOT13","NS",0.37639027298872,8.34973833198733,"protein_coding"
1283.91888747901,-1.0791901262407,0.107372930133219,3.3528765748706e-24,1.39758982628642e-23,"ACOT2","Down",-1.0791901262407,22.8546202694474,"protein_coding"
369.923594868715,-0.484959732199785,0.125114124103384,8.67375240307132e-05,0.000135193445392454,"ACOT4","NS",-0.484959732199785,3.86904436385957,"protein_coding"
1653.45175424997,1.87093460162048,0.0983945985726697,2.97063008784177e-81,9.06606770229489e-80,"ACOT7","Up",1.87093460162048,79.0425810421025,"protein_coding"
762.051244850381,0.651088442560089,0.0623076247041166,8.03458200650816e-26,3.57463553678299e-25,"ACOT8","NS",0.651088442560089,24.4467682314665,"protein_coding"
2471.62408029004,0.262952558067202,0.0779801454960671,0.000910413457055722,0.00131203872392394,"ACOT9","NS",0.262952558067202,2.88205334686714,"protein_coding"
5598.91471292153,-0.505451035838295,0.0888271839500943,5.71326425672073e-09,1.15307354970162e-08,"ACOX1","NS",-0.505451035838295,7.93814299000729,"protein_coding"
640.815401165954,-1.81386106614275,0.17543597262407,9.65282915209319e-26,4.28000867778134e-25,"ACOX2","Down",-1.81386106614275,24.3685553504474,"protein_coding"
1564.4577801609,-0.234488751885443,0.0787751849155445,0.00282960779003436,0.00391672055016028,"ACOX3","NS",-0.234488751885443,2.407077413352,"protein_coding"
180.984455539772,-0.382454700377855,0.108793325616496,0.000393107700162475,0.000582904051775229,"ACOXL","NS",-0.382454700377855,3.23440292588229,"protein_coding"
4820.66736576366,0.93184493396679,0.0636929589234003,1.53302399454655e-48,1.62116899119348e-47,"ACP1","NS",0.93184493396679,46.7901717117909,"protein_coding"
2827.20166289824,0.59055831971653,0.0676800628858128,2.1273304552303e-18,6.93658595016127e-18,"ACP2","NS",0.59055831971653,17.1588542280789,"protein_coding"
124.606224527892,0.32952113662009,0.165406337177609,0.0441479321471573,0.0544577252007274,"ACP3","NS",0.32952113662009,1.26394050389589,"protein_coding"
8.0695594377273,0.725618220649952,0.177268188662463,2.78882638681086e-05,4.50280383824556e-05,"ACP4","NS",0.725618220649952,4.34651697238487,"protein_coding"
2955.53806607863,1.74602431249227,0.146011431819293,4.98762056218847e-05,7.91279671953826e-05,"ACP5","Up",1.74602431249227,4.10166999119361,"protein_coding"
1056.04727710038,0.17123631010519,0.0982013567876206,0.0870411049267938,0.103685406605046,"ACP6","NS",0.17123631010519,0.984282364892491,"protein_coding"
38.1120434956047,4.30276829782184,0.278608984177462,6.10938807071964e-55,8.10250800357513e-54,"ACP7","Up",4.30276829782184,53.0913805313039,"protein_coding"
29.1375724641503,0.238445186399451,0.152796914608595,0.114623966905035,0.134675258014443,"ACR","NS",0.238445186399451,0.870712183748285,"protein_coding"
103.597315351348,0.317651518774543,0.101071761530408,0.00151750059356855,0.00214910616626482,"ACRBP","NS",0.317651518774543,2.6677421297463,"protein_coding"
18.6762012602278,2.69144131084778,0.136126943477412,6.98427890590239e-88,2.47113257899512e-86,"ACRV1","Up",2.69144131084778,85.6071039535937,"protein_coding"
17.769507364913,1.46045214608179,0.171105411537578,0.768641001841319,0.790023678652759,"ACSBG1","NS",1.46045214608179,0.102359891805607,"protein_coding"
